Unnamed: 0,idx,Filing_Date,Trade_Date,Ticker,Company_Name,Industry,Insider_Amount,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip
238,239,2021-03-23 12:09:00,2021-03-19,PBFX,Pbf Logistics LP,Pipe Lines (No Natural Gas),11.0,P - Purchase,12.751396,1776624.0,7997511.0,29.0,23975787.0,13.51,13.58,14.89,14.8,13.82,11.27,12.02,14.18,0.0,0.0,0.0,0.0,0.0,0.0,5.95,6.5,16.77,16.07,8.38,-11.62,-5.74,11.2,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
246,247,2021-03-22 17:02:58,2021-03-19,SNCY,"Sun Country Airlines Holdings, Inc.","Air Transportation, Scheduled",2.0,P - Purchase,35.03,3250.0,6139.0,112.0,78000.0,34.03,42.69,39.47,39.37,35.2,31.52,32.5,31.23,0.0,0.0,0.0,0.0,0.0,0.0,-2.85,21.87,12.67,12.39,0.49,-10.02,-7.22,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
242,243,2021-03-22 21:05:46,2021-03-19,NREF,"Nexpoint Real Estate Finance, Inc.",Real Estate Investment Trusts,7.0,P - Purchase,17.540856,651794.0,652489.0,999.0,10974509.0,18.95,20.07,18.86,20.28,19.39,20.1,20.58,21.22,0.0,0.0,0.0,0.0,0.0,0.0,8.03,14.42,7.52,15.62,10.54,14.59,17.33,20.97,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
245,246,2021-03-22 17:17:49,2021-03-19,OCX,Oncocyte Corp,In Vitro & In Vivo Diagnostic Substances,10.0,P - Purchase,4.58,13568474.0,33892651.0,67.0,27892549.0,5.33,4.34,4.16,5.3,5.32,4.02,3.87,3.4,0.0,0.0,0.0,0.0,0.0,0.0,16.38,-5.24,-9.17,15.72,16.16,-12.23,-15.5,-25.76,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
237,238,2021-03-23 12:44:03,2021-03-19,TPGY,Tpg Pace Beneficial Finance Corp.,Blank Checks,2.0,P - Purchase,19.1,1165018.0,5359924.0,28.0,23805869.0,18.83,15.1,11.07,12.25,12.66,10.16,10.52,10.55,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,-20.94,-42.04,-35.86,-33.72,-46.81,-44.92,-44.76,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
229,230,2021-03-23 17:46:20,2021-03-19,CYH,Olo Inc.,Business Services,5.0,P - Purchase,11.36,75150.0,99072.0,314.0,1878750.0,12.96,9.72,13.35,15.4,14.87,12.04,10.76,11.29,0.0,0.0,0.0,0.0,0.0,0.0,14.08,-14.44,17.52,35.56,30.9,5.99,-5.28,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
257,258,2021-03-19 17:33:17,2021-03-18,SSNC,Ss&c Technologies Holdings Inc,Prepackaged Software,5.0,P - Purchase,67.849248,108994.0,220640.0,98.0,5427022.0,71.98,71.5,72.69,72.63,73.93,75.35,69.31,74.56,0.0,0.0,0.0,0.0,0.0,0.0,6.09,5.38,7.13,7.05,8.96,11.06,2.15,9.89,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
265,266,2021-03-18 16:54:52,2021-03-17,MYE,Myers Industries Inc,Plastics Products,16.0,P - Purchase,19.388287,193003.0,567252.0,52.0,2940828.0,20.46,21.13,20.94,20.67,20.94,21.97,19.47,20.34,0.0,0.0,0.0,0.0,0.0,0.0,5.53,8.98,8.0,6.61,8.0,13.32,0.42,4.91,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
262,263,2021-03-18 19:26:53,2021-03-17,MERC,Mercer International Inc.,Pulp Mills,8.0,P - Purchase,14.423473,6081837.0,23289152.0,35.0,65843529.0,15.08,15.85,14.71,13.14,12.1,10.92,10.67,10.07,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.89,1.99,-8.9,-16.11,-24.29,-26.02,-30.18,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
244,245,2021-03-22 17:53:52,2021-03-17,OPTN,"Optinose, Inc.",Pharmaceutical Preparations,6.0,P - Purchase,3.86,82688.0,696491.0,13.0,710881.0,3.56,3.52,3.14,3.78,2.94,2.5,2.75,2.86,0.0,0.0,0.0,0.0,0.0,0.0,-7.77,-8.81,-18.65,-2.07,-23.83,-35.23,-28.76,-25.91,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
254,255,2021-03-19 19:56:14,2021-03-17,THRY,"Thryv Holdings, Inc.",Advertising,2.0,P - Purchase,18.6,552205.0,4118066.0,15.0,9708474.0,24.46,25.65,25.1,35.16,30.95,31.68,29.07,30.5,0.0,0.0,0.0,0.0,0.0,0.0,31.51,37.9,34.95,89.03,66.4,70.32,56.29,63.98,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
285,286,2021-03-17 12:20:47,2021-03-17,NTWK,Netsol Technologies Inc,Prepackaged Software,10.0,P - Purchase,4.58,1258615.0,6532933.0,24.0,2887972.0,4.44,4.36,4.05,4.75,4.28,4.32,3.94,4.6,0.0,0.0,0.0,0.0,0.0,0.0,-3.06,-4.8,-11.57,3.71,-6.55,-5.68,-13.97,0.44,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
260,261,2021-03-19 08:46:06,2021-03-17,SCOR,"Comscore, Inc.",Business Services,4.0,P - Purchase,3.55,2302894.0,12462800.0,23.0,60759896.0,3.55,3.25,3.75,4.4,4.27,3.39,3.81,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.45,5.63,23.94,20.28,-4.51,7.32,-2.25,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
256,257,2021-03-19 18:23:36,2021-03-17,AMR,"Alpha Metallurgical Resources, Inc.",Bituminous Coal & Lignite Surface Mining,4.0,P - Purchase,11.85,64000.0,494533.0,15.0,395907.0,13.42,12.79,14.42,22.21,24.8,32.97,46.31,65.56,0.0,0.0,0.0,0.0,0.0,0.0,13.25,7.93,21.69,87.43,109.28,178.23,290.8,453.25,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
255,256,2021-03-19 19:11:15,2021-03-17,RMBL,"Rumbleon, Inc.",Computer Programming Services,8.0,P - Purchase,53.22,2649809.0,10631749.0,33.0,2646171.0,42.0,37.37,38.12,37.08,37.0,33.52,33.13,38.08,0.0,0.0,0.0,0.0,0.0,0.0,-21.08,-29.78,-28.37,-30.33,-30.48,-37.02,-37.75,-28.45,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
283,284,2021-03-17 16:00:33,2021-03-16,CODI,Compass Diversified Holdings,Household Furniture,13.0,P - Purchase,22.273799,2820811.0,11324952.0,33.0,47436502.0,21.61,23.39,23.82,24.29,24.1,26.38,30.08,29.85,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,5.01,6.94,9.05,8.2,18.44,35.05,34.01,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
286,287,2021-03-17 10:42:46,2021-03-16,MGPI,Mgp Ingredients Inc,"Beer, Wine & Distilled Alcoholic Beverages",13.0,P - Purchase,66.239985,209918.0,672066.0,45.0,4264856.0,59.55,64.25,61.98,75.95,64.7,64.23,65.81,63.6,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,-3.0,-6.43,14.66,-2.32,-3.03,-0.65,-3.99,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
266,267,2021-03-18 16:43:30,2021-03-16,RXDX,"Prometheus Biosciences, Inc.",Pharmaceutical Preparations,7.0,P - Purchase,25.23,2854500.0,11478609.0,33.0,54235500.0,16.68,21.28,18.02,20.9,26.47,22.55,26.22,25.5,0.0,0.0,0.0,0.0,0.0,0.0,-33.89,-15.66,-28.58,-17.16,4.91,-10.62,3.92,1.07,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
288,289,2021-03-16 21:46:07,2021-03-16,VICI,Vici Properties Inc.,Real Estate Investment Trusts,9.0,P - Purchase,28.072427,260499.0,756605.0,53.0,5680563.0,28.48,29.34,30.66,32.02,30.74,29.2,29.61,30.26,0.0,0.0,0.0,0.0,0.0,0.0,1.45,4.52,9.22,14.06,9.5,4.02,5.48,7.79,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
270,271,2021-03-18 16:06:52,2021-03-16,MBIN,Merchants Bancorp,State Commercial Banks,13.0,P - Purchase,40.778549,409175.0,648966.0,171.0,9490347.0,42.56,40.04,42.28,41.19,38.74,34.77,36.65,42.82,0.0,0.0,0.0,0.0,0.0,0.0,4.37,-1.81,3.68,1.01,-5.0,-14.73,-10.12,5.01,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
279,280,2021-03-17 16:30:20,2021-03-16,ECOR,"Electrocore, Inc.",Electromedical & Electrotherapeutic Apparatus,9.0,P - Purchase,2.21,2376559.0,7642030.0,45.0,4656426.0,2.07,1.9,1.57,1.71,1.03,0.94,0.99,0.97,0.0,0.0,0.0,0.0,0.0,0.0,-6.33,-14.03,-28.96,-22.62,-53.39,-57.47,-55.2,-56.11,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
272,273,2021-03-17 19:08:57,2021-03-16,LGIH,"Lgi Homes, Inc.",Operative Builders,10.0,P - Purchase,142.58,3357995.0,3880441.0,643.0,1297054.0,154.95,170.14,171.79,156.82,158.1,150.01,156.58,145.5,0.0,0.0,0.0,0.0,0.0,0.0,8.68,19.33,20.49,9.99,10.89,5.21,9.82,2.05,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
273,274,2021-03-17 18:48:15,2021-03-15,DS,Drive Shack Inc.,Eating & Drinking Places,8.0,P - Purchase,3.05,10753119.0,12047973.0,830.0,46402848.0,3.31,3.24,2.51,3.6,2.81,2.76,2.75,2.83,0.0,0.0,0.0,0.0,0.0,0.0,8.52,6.23,-17.7,18.03,-7.87,-9.51,-9.84,-7.21,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
271,272,2021-03-17 19:55:50,2021-03-15,ANIP,Ani Pharmaceuticals Inc,Pharmaceutical Preparations,6.0,P - Purchase,32.38,58445.0,340269.0,21.0,1522564.0,32.47,32.07,32.53,35.09,32.52,30.41,28.2,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.28,-0.96,0.46,8.37,0.43,-6.08,-12.91,16.43,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
42,43,2021-05-20 09:13:27,2021-03-15,EML,Eastern Co,"Cutlery, Handtools & General Hardware",8.0,P - Purchase,26.262694,382538.0,832340.0,85.0,7825623.0,26.02,25.92,30.77,32.56,30.02,30.55,26.29,24.77,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,-1.3,17.16,23.98,14.31,16.32,0.1,-5.68,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
289,290,2021-03-16 17:06:50,2021-03-15,BXRX,"Baudax Bio, Inc.",Misc Health & Allied Services,4.0,P - Purchase,1.41,71500.0,258246.0,38.0,145600.0,1.31,1.06,0.77,0.81,0.66,0.55,0.67,0.57,0.0,0.0,0.0,0.0,0.0,0.0,-7.09,-24.82,-45.39,-42.55,-53.19,-60.99,-52.48,-59.57,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
274,275,2021-03-17 17:33:27,2021-03-15,LBRDA,Liberty Broadband Corp,Cable & Other Pay Television Services,2.0,P - Purchase,150.99,17200.0,30529.0,129.0,579272.0,146.9,145.91,160.96,156.61,170.89,176.67,179.5,166.51,0.0,0.0,0.0,0.0,0.0,0.0,-2.71,-3.36,6.6,3.72,13.18,17.01,18.88,10.28,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
306,307,2021-03-15 18:57:52,2021-03-15,CPNG,"Coupang, Inc.",Catalog & Mail-Order Houses,2.0,P - Purchase,50.16,57142.0,264702.0,28.0,1999970.0,44.15,45.54,36.43,38.1,39.03,34.38,30.59,27.49,0.0,0.0,0.0,0.0,0.0,0.0,-11.98,-9.21,-27.37,-24.04,-22.19,-31.46,-39.02,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
299,300,2021-03-16 09:30:56,2021-03-15,PRPC.U,Genesis Energy LP,Petroleum Bulk Stations & Terminals,16.0,P - Purchase,10.1941,2515741.0,15118155.0,20.0,63109180.0,10.45,10.15,10.14,10.1,10.0,9.99,9.99,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,-0.43,-0.53,-0.92,-1.9,-2.0,-2.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
302,303,2021-03-16 08:58:50,2021-03-15,PTRS,Partners Bancorp,State Commercial Banks,2.0,P - Purchase,7.488045,63941.0,131449.0,95.0,458690.0,7.41,7.54,7.56,8.0,8.13,8.73,8.48,8.79,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,0.69,0.96,6.84,8.57,16.59,13.25,17.39,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
304,305,2021-03-15 20:49:33,2021-03-15,BWEN,"Broadwind Energy, Inc.",Nonferrous Foundries (Castings),6.0,P - Purchase,6.09,454542.0,2104632.0,28.0,469381.0,5.0,5.26,4.32,4.94,4.29,3.83,2.98,3.38,0.0,0.0,0.0,0.0,0.0,0.0,-17.9,-13.63,-29.06,-18.88,-29.56,-37.11,-51.07,-44.5,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
287,288,2021-03-17 10:08:05,2021-03-15,ANF,Abercrombie & Fitch Co /de/,Family Clothing Stores,12.0,P - Purchase,34.19,233287.0,490260.0,91.0,5346786.0,33.09,39.61,39.53,42.41,42.24,40.22,35.47,39.43,0.0,0.0,0.0,0.0,0.0,0.0,-3.22,15.85,15.62,24.04,23.54,17.64,3.74,15.33,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
312,313,2021-03-15 16:45:58,2021-03-15,TUP,Tupperware Brands Corp,Plastics Products,13.0,P - Purchase,25.3,177749.0,1087628.0,20.0,3916906.0,25.12,28.42,24.91,25.72,21.29,24.23,23.1,24.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,12.33,-1.54,1.66,-15.85,-4.23,-8.7,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
275,276,2021-03-17 17:28:08,2021-03-15,MCADU,Archimedes Tech Spac Partners Co,Blank Checks,2.0,P - Purchase,10.2301,660000.0,7410000.0,10.0,6600000.0,10.01,10.62,10.86,10.65,10.57,10.6,10.58,10.85,0.0,0.0,0.0,0.0,0.0,0.0,-2.15,3.81,6.16,4.1,3.32,3.62,3.42,6.06,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
282,283,2021-03-17 16:17:51,2021-03-15,VBTX,"Veritex Holdings, Inc.",State Commercial Banks,14.0,P - Purchase,32.509631,173400.0,619515.0,39.0,3804102.0,32.53,33.49,34.22,36.11,32.48,35.04,35.93,41.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3.02,5.26,11.07,-0.09,7.78,10.52,26.21,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
311,312,2021-03-15 16:50:39,2021-03-12,CLSD,"Clearside Biomedical, Inc.",Pharmaceutical Preparations,12.0,P - Purchase,3.2,2731394.0,17063543.0,19.0,12489971.0,2.24,2.59,2.55,3.05,5.27,5.53,6.74,5.65,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-19.06,-20.31,-4.69,64.69,72.81,110.62,76.56,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
294,295,2021-03-16 16:22:08,2021-03-12,GE,General Electric Co,Electronic & Other Electrical Equipment (No Computer Equip),22.0,P - Purchase,98.169685,6219730.0,10011926.0,164.0,114735923.0,103.76,107.44,104.44,110.47,104.16,106.39,102.51,103.57,0.0,0.0,0.0,0.0,0.0,0.0,5.69,9.44,6.39,12.53,6.1,8.37,4.42,5.5,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
293,294,2021-03-16 16:30:33,2021-03-12,BSBK,Bogota Financial Corp.,"Savings Institutions, Not Federally Chartered",6.0,P - Purchase,10.69,106108.0,151447.0,234.0,1027231.0,10.32,9.88,10.17,10.2,10.15,10.35,10.25,10.36,0.0,0.0,0.0,0.0,0.0,0.0,-3.46,-7.58,-4.86,-4.58,-5.05,-3.18,-4.12,-3.09,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
300,301,2021-03-16 09:29:10,2021-03-12,BKEP,"Blueknight Energy Partners, L.P.",Pipe Lines (No Natural Gas),11.0,P - Purchase,3.086236,428501.0,1636205.0,35.0,1721290.0,3.04,2.99,3.4,3.88,3.48,3.25,3.15,3.35,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-3.12,10.17,25.72,12.76,5.31,2.07,8.55,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
6,7,2021-09-22 16:08:40,2021-03-12,HAYW,"Hayward Holdings, Inc.",Refrigeration & Service Industry Machinery,7.0,P - Purchase,17.0,70100.0,727901.0,11.0,1191700.0,15.88,16.7,23.43,23.81,24.7,21.68,21.24,21.8,0.0,0.0,0.0,0.0,0.0,0.0,-6.59,-1.76,37.82,40.06,45.29,27.53,24.94,28.24,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
329,330,2021-03-12 14:45:18,2021-03-12,BCOV,Brightcove Inc,Computer Processing & Data Preparation,7.0,P - Purchase,21.44,69010.0,616962.0,13.0,554481.0,19.26,21.61,13.54,13.6,13.52,11.6,12.16,12.29,0.0,0.0,0.0,0.0,0.0,0.0,-10.17,0.79,-36.85,-36.57,-36.94,-45.9,-43.28,-42.68,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
290,291,2021-03-16 16:50:03,2021-03-12,QRTEA,"Qurate Retail, Inc.",Catalog & Mail-Order Houses,4.0,P - Purchase,11.416494,1970664.0,8534903.0,30.0,22977034.0,10.31,10.7,11.91,11.82,11.0,9.77,9.09,8.76,0.0,0.0,0.0,0.0,0.0,0.0,-9.69,-6.28,4.32,3.53,-3.65,-14.42,-20.38,-23.27,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
327,328,2021-03-12 15:39:25,2021-03-12,CCNE,Cnb Financial Corp/pa,State Commercial Banks,21.0,P - Purchase,25.602649,123408.0,738825.0,20.0,2538472.0,24.47,24.16,24.93,24.12,22.66,24.93,24.19,25.08,0.0,0.0,0.0,0.0,0.0,0.0,-4.42,-5.63,-2.63,-5.79,-11.49,-2.63,-5.52,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
318,319,2021-03-15 10:47:01,2021-03-12,CNNE,"Cannae Holdings, Inc.",Eating & Drinking Places,10.0,P - Purchase,39.54,561169.0,1905061.0,42.0,17681423.0,39.03,41.49,35.99,34.81,33.09,33.73,31.64,31.38,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,4.93,-8.98,-11.96,-16.31,-14.69,-19.98,-20.64,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
326,327,2021-03-12 15:52:02,2021-03-12,RNDB,"Randolph Bancorp, Inc.",State Commercial Banks,17.0,P - Purchase,20.278523,389842.0,500450.0,352.0,4597741.0,19.2,19.75,20.75,21.68,20.91,20.03,20.0,23.96,0.0,0.0,0.0,0.0,0.0,0.0,-5.32,-2.61,2.33,6.91,3.11,-1.23,-1.37,18.15,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
323,324,2021-03-12 17:46:36,2021-03-12,ADM,Archer-Daniels-Midland Co,Fats & Oils,8.0,P - Purchase,58.156988,163680.0,1589138.0,11.0,6559622.0,56.52,57.34,65.92,68.04,59.54,61.71,60.47,63.75,0.0,0.0,0.0,0.0,0.0,0.0,-2.81,-1.4,13.35,16.99,2.38,6.11,3.98,9.62,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
330,331,2021-03-12 13:51:25,2021-03-11,MVBF,Mvb Financial Corp,State Commercial Banks,23.0,P - Purchase,35.047456,177368.0,1848794.0,11.0,3266881.0,32.89,36.26,42.05,42.31,41.49,43.1,39.19,43.41,0.0,0.0,0.0,0.0,0.0,0.0,-6.16,3.46,19.98,20.72,18.38,22.98,11.82,23.86,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
313,314,2021-03-15 16:13:31,2021-03-11,NWS,News Corp,Newspapers: Publishing or Publishing & Printing,3.0,P - Purchase,24.121246,1073500.0,3256483.0,49.0,26110417.0,23.26,24.05,25.3,25.32,23.59,23.13,21.54,23.92,0.0,0.0,0.0,0.0,0.0,0.0,-3.57,-0.3,4.89,4.97,-2.2,-4.11,-10.7,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
328,329,2021-03-12 14:54:13,2021-03-10,B,Barnes Group Inc,Miscellaneous Fabricated Metal Products,4.0,P - Purchase,54.735274,41252.0,113101.0,57.0,1022949.0,49.28,50.35,50.92,55.46,50.04,49.75,45.36,41.93,0.0,0.0,0.0,0.0,0.0,0.0,-9.97,-8.01,-6.97,1.32,-8.58,-9.11,-17.13,-23.39,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
344,345,2021-03-11 16:09:16,2021-03-10,KNSL,"Kinsale Capital Group, Inc.","Fire, Marine & Casualty Insurance",7.0,P - Purchase,170.263568,48626.0,350694.0,16.0,2104603.0,160.62,168.59,158.93,161.9,164.75,182.69,164.73,165.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,-0.98,-6.66,-4.91,-3.24,7.3,-3.25,-3.09,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
360,361,2021-03-10 10:51:10,2021-03-09,SLCT,"Select Bancorp, Inc.",State Commercial Banks,25.0,P - Purchase,12.11,296285.0,2027966.0,17.0,2380967.0,11.42,11.21,11.99,17.0,16.12,16.22,16.65,19.69,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,-7.43,-0.99,40.38,33.11,33.94,37.49,62.59,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
335,336,2021-03-11 18:30:38,2021-03-09,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Real Estate Investment Trusts,14.0,P - Purchase,52.407117,258331.0,2667390.0,11.0,4192308.0,53.21,52.77,48.6,47.96,55.38,57.81,59.47,54.45,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.69,-7.26,-8.49,5.67,10.31,13.48,3.9,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
357,358,2021-03-10 15:28:40,2021-03-09,EIX,Edison International,Electric Services,3.0,P - Purchase,55.474138,1936.0,8126.0,31.0,123683.0,58.45,58.33,57.47,54.93,56.59,55.43,57.9,56.54,0.0,0.0,0.0,0.0,0.0,0.0,5.36,5.15,3.6,-0.98,2.01,-0.08,4.37,1.92,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
361,362,2021-03-09 18:59:38,2021-03-09,EVFM,"Evofem Biosciences, Inc.",Pharmaceutical Preparations,16.0,P - Purchase,2.24,12867065.0,49850441.0,35.0,59517480.0,1.75,1.76,1.22,1.1,1.01,0.85,0.84,0.74,0.0,0.0,0.0,0.0,0.0,0.0,-21.88,-21.43,-45.54,-50.89,-54.91,-62.05,-62.5,-66.96,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
368,369,2021-03-09 16:26:30,2021-03-08,PH,Parker Hannifin Corp,Miscellaneous Fabricated Metal Products,5.0,P - Purchase,298.961,11020.0,65343.0,20.0,2165886.0,314.44,319.4,319.89,305.95,302.01,297.06,285.94,288.19,0.0,0.0,0.0,0.0,0.0,0.0,5.18,6.84,7.0,2.34,1.02,-0.64,-4.36,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
358,359,2021-03-10 14:08:34,2021-03-08,MGEE,Mge Energy Inc,"Electric, Gas & Sanitary Services",10.0,P - Purchase,65.232869,9805.0,28485.0,52.0,584262.0,71.42,71.3,74.34,75.51,74.02,80.23,81.66,74.9,0.0,0.0,0.0,0.0,0.0,0.0,9.48,9.3,13.96,15.75,13.47,22.99,25.18,14.82,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
356,357,2021-03-10 16:01:29,2021-03-08,CERN,Cerner Corp,Computer Integrated Systems Design,4.0,P - Purchase,69.693338,62563.0,257441.0,32.0,4387446.0,71.57,72.39,77.68,79.07,79.67,79.09,75.54,71.04,0.0,0.0,0.0,0.0,0.0,0.0,2.69,3.87,11.46,13.45,14.32,13.48,8.39,1.93,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
355,356,2021-03-10 16:45:19,2021-03-08,KEYS,"Keysight Technologies, Inc.","Industrial Instruments For Measurement, Display, & Control",2.0,P - Purchase,134.49,13585.0,96485.0,16.0,550004.0,137.02,146.07,142.82,148.92,154.65,165.6,182.27,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,8.61,6.19,10.73,14.99,23.13,35.53,23.43,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
354,355,2021-03-10 16:58:06,2021-03-08,PBCTP,Nielsen Holdings Plc,Business Services,6.0,P - Purchase,27.37144,505276.0,1686855.0,43.0,11320884.0,27.38,27.19,27.16,28.21,29.34,28.58,28.8,28.21,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.66,-0.77,3.06,7.19,4.42,5.22,3.06,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
351,352,2021-03-10 17:04:19,2021-03-08,WMT,Wal Mart Stores Inc,Variety Stores,2.0,P - Purchase,127.813352,17725.0,33682.0,111.0,1585963.0,132.99,138.98,139.98,139.99,139.61,149.01,147.46,138.81,0.0,0.0,0.0,0.0,0.0,0.0,4.05,8.74,9.52,9.53,9.23,16.58,15.37,8.6,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
350,351,2021-03-10 17:53:06,2021-03-08,ANAB,Anaptysbio Inc,Pharmaceutical Preparations,7.0,P - Purchase,18.5,4608566.0,11458615.0,67.0,82424963.0,21.08,20.66,26.16,23.72,26.0,23.77,27.14,27.96,0.0,0.0,0.0,0.0,0.0,0.0,13.95,11.68,41.41,28.22,40.54,28.49,46.7,51.14,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
349,350,2021-03-10 18:04:54,2021-03-08,TEN,Tenneco Inc,Motor Vehicle Parts & Accessories,12.0,P - Purchase,11.21,192869.0,872196.0,28.0,2811290.0,10.74,10.92,12.91,19.81,19.11,16.8,13.36,14.22,0.0,0.0,0.0,0.0,0.0,0.0,-4.19,-2.59,15.17,76.72,70.47,49.87,19.18,26.85,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
348,349,2021-03-10 19:06:57,2021-03-08,IRWD,Ironwood Pharmaceuticals Inc,Pharmaceutical Preparations,3.0,P - Purchase,10.51,2425000.0,20418307.0,13.0,23634980.0,10.96,10.14,10.94,11.94,12.34,13.54,12.34,13.63,0.0,0.0,0.0,0.0,0.0,0.0,4.28,-3.52,4.09,13.61,17.41,28.83,17.41,29.69,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
362,363,2021-03-09 18:56:09,2021-03-08,MORF,"Morphic Holding, Inc.",Pharmaceutical Preparations,9.0,P - Purchase,70.05,1868999.0,21385596.0,10.0,33735499.0,60.02,57.71,48.05,55.96,58.62,58.88,60.96,59.53,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,-17.62,-31.41,-20.11,-16.32,-15.95,-12.98,-15.02,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
359,360,2021-03-10 11:00:49,2021-03-08,HUM,Humana Inc,Hospital & Medical Service Plans,6.0,P - Purchase,398.007619,4622.0,9245.0,100.0,1450874.0,417.39,416.79,465.93,414.21,452.7,413.27,412.81,435.56,0.0,0.0,0.0,0.0,0.0,0.0,4.87,4.72,17.07,4.07,13.74,3.83,3.72,9.44,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
